CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,RESTRINGE_SEXO,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,MAX_POST_UNIV,EXCLUYE_DESDE_PREFERENCIA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,CAR_CIENCIAS_TECNOLOGIA
17078,17,"INGENIERIA COMERCIAL, LIC. EN CIENCIAS DE LA ADMI. DE EMPRESAS",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,15,25,0,10.0,10.0,N,485,,75,20.0,,,,N,,,S,21,21,2.0,N,,0,S,8,10,,N
17079,17,"INGENIERIA CIVIL MECANICA, LICENCIATURA EN CIENCIAS DE LA INGENIERIA",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,10,35,5,,10.0,S,485,,50,11.0,,,,N,,,N,21,21,2.0,N,,0,S,10,14,3.0,S
17082,17,"DERECHO, LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,30,10,0,20.0,,N,500,,120,25.0,,,,N,,,N,21,21,2.0,N,,0,S,10,14,,N
17084,17,"PEDAGOGIA EN LENGUAJE Y COMUNICACION, LICENCIATURA EN EDUCACION",UNIVERSIDAD AUSTRAL DE CHILE,14,10,40,30,10,0,10.0,,N,485,,45,10.0,,,,N,,,N,21,21,2.0,S,,0,S,15,14,,N
17085,17,"PEDAGOGIA EN COMUNICACION EN LENGUA INGLESA, LICENCIATURA EN EDUCACION",UNIVERSIDAD AUSTRAL DE CHILE,14,10,50,20,10,0,10.0,,N,485,,50,20.0,,,,N,,,N,21,21,2.0,S,,0,S,12,14,,N
17086,17,"TECNOLOGIA MEDICA, LICENCIATURA EN TECNOLOGIA MEDICA",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,15,20,0,,15.0,N,500,,65,20.0,,,,N,,,N,21,21,2.0,N,,0,S,8,10,,N
17087,17,"FONOAUDIOLOGIA, LICENCIATURA EN FONOAUDIOLOGIA",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,25,10,0,,15.0,N,485,,50,30.0,,,,N,,,N,21,21,2.0,N,,0,S,10,10,,N
17088,17,"PSICOLOGIA, LICENCIATURA EN PSICOLOGIA",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,20,20,0,10.0,10.0,N,485,,70,20.0,,,,N,,,S,21,21,2.0,N,,0,S,9,10,,N
17089,17,"ODONTOLOGIA, LICENCIATURA EN CIENCIAS ODONTOLOGICAS",UNIVERSIDAD AUSTRAL DE CHILE,14,15,35,20,15,0,,15.0,N,500,,66,20.0,,,,N,,,N,21,21,2.0,N,,0,S,4,14,,N
17807,17,INGENIERIA PLAN COMÃšN,UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,10,35,5,,10.0,S,485,,42,16.0,,,,N,,,N,21,21,2.0,N,,0,S,10,14,4.0,S
17808,17,"PEDAGOGIA EN EDUCACION DIFERENCIAL C/M, LICENCIATURA EN EDUCACION",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,25,15,0,10.0,,N,485,,40,13.0,,,,N,,,N,21,21,2.0,S,,0,S,15,10,,N
17811,17,"PEDAGOGÃA EN MATEMÃTICAS, LICENCIATURA EN EDUCACIÃ“N",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,10,25,5,10.0,10.0,S,485,,25,13.0,,,,N,,,S,21,21,2.0,S,,0,S,15,10,,N
17815,17,"ING EN INFORMACION Y CONTROL DE GESTIÃ“N, LICENCIATURA EN CS. DE LA INFORMACION Y CONTROL DE GESTIÃ“N",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,10,30,0,10.0,10.0,N,485,,45,15.0,,,,N,,,S,21,21,2.0,N,,0,S,7,10,,N
17816,17,LICENCIATURA EN CIENCIAS CON MENCIÃ“N,UNIVERSIDAD AUSTRAL DE CHILE,14,10,40,15,25,0,,10.0,N,500,,10,6.0,,,,N,,,N,21,21,2.0,N,,0,S,3,14,2.0,S
17821,17,"GEOLOGÃA, LICENCIATURA EN GEOLOGÃA",UNIVERSIDAD AUSTRAL DE CHILE,14,10,40,10,25,0,,15.0,N,485,,50,20.0,,,,N,,,N,21,21,2.0,N,,0,S,10,14,4.0,S
17822,17,"INGENIERÃA CIVIL INDUSTRIAL, LICENCIATURA EN CIENCIAS DE LA INGENIERÃA",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,10,35,5,,10.0,S,485,,70,20.0,,,,N,,,N,21,21,2.0,N,,0,S,12,14,2.0,S
17823,17,"PEDAGOGÃA EN EDUCACIÃ“N BASICA CON MENCIONES, LICENCIATURA EN EDUCACIÃ“N",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,20,20,0,10.0,10.0,N,485,,35,15.0,,,,N,,,S,21,21,2.0,S,,0,S,12,10,,N
17825,17,"ENFERMERÃA, LICENCIATURA EN ENFERMERÃA",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,15,20,0,,15.0,N,500,,50,22.0,,,,N,,,N,21,21,2.0,N,,0,S,8,10,,N
17826,17,"PSICOLOGÃA, LICENCIATURA EN PSICOLOGÃA",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,20,20,0,10.0,10.0,N,485,,57,9.0,,,,N,,,S,21,21,2.0,N,,0,S,6,14,,N
17827,17,INGENIERIA EN CONSERVACIÃ“N DE RECURSOS NATURALES - INGENIERÃA FORESTAL,UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,15,25,5,,15.0,S,485,,60,15.0,,,,N,,,N,21,21,2.0,N,,0,S,11,14,4.0,S
17831,17,"ADMINISTRACIÃ“N PUBLICA, LICENCIATURA EN ADMINISTRACIÃ“N PUBLICA Y CIENCIAS POLITICAS",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,25,15,0,10.0,,N,485,,45,26.0,,,,N,,,N,21,21,2.0,N,,0,S,10,10,,N
17832,17,"TERAPIA OCUPACIONAL, LICENCIATURA EN TERAPIA OCUPACIONAL",UNIVERSIDAD AUSTRAL DE CHILE,14,15,30,20,20,0,,15.0,N,500,,45,11.0,,,,N,,,N,21,21,2.0,N,,0,S,12,10,,N
17833,17,"ARTES MUSICALES Y SONORAS, LICENCIATURA EN ARTES MUSICALES Y SONORAS",UNIVERSIDAD AUSTRAL DE CHILE,14,10,10,20,20,0,10.0,10.0,N,485,,30,5.0,,,,S,PONDERA,30.0,S,21,21,2.0,N,,0,S,11,14,,N
17834,17,"DISEÃ‘O, LICENCIATURA EN DISEÃ‘O",UNIVERSIDAD AUSTRAL DE CHILE,14,10,40,20,20,0,10.0,10.0,N,485,,45,15.0,,,,N,,,S,21,21,2.0,N,,0,S,10,14,,N
17835,17,"DERECHO, LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,30,10,0,20.0,,N,500,,45,20.0,,,,N,,,N,21,21,2.0,N,,0,S,8,10,,N
17836,17,"CREACIÃ“N AUDIOVISUAL, LICENCIATURA EN CREACIÃ“N AUDIOVISUAL",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,25,20,0,15.0,,N,485,,30,15.0,,,,N,,,N,21,21,2.0,N,,0,S,8,14,,N
17837,17,"ARQUEOLOGÃA, LICENCIATURA EN ARQUEOLOGÃA",UNIVERSIDAD AUSTRAL DE CHILE,14,15,35,20,10,0,20.0,,N,485,,40,18.0,,,,N,,,N,21,21,2.0,N,,0,S,10,10,,N
17838,17,"ADMINISTRACIÃ“N PÃšBLICA, LICENCIATURA EN ADMINISTRACIÃ“N PÃšBLICA Y CIENCIAS POLÃTICAS",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,25,15,0,10.0,,N,485,,55,19.0,,,,N,,,N,21,21,2.0,N,,0,S,10,14,,N
17839,17,"INGENIERÃA AMBIENTAL, LICENCIATURA EN CIENCIAS AMBIENTALES",UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,20,25,5,,10.0,S,485,,35,15.0,,,,N,,,N,21,21,2.0,N,,0,S,10,10,4.0,S
17840,17,"PEDAGOGÃA EN EDUCACIÃ“N PARVULARIA, LICENCIATURA EN EDUCACIÃ“N",UNIVERSIDAD AUSTRAL DE CHILE,14,10,50,15,10,0,15.0,,N,485,,30,15.0,,,,N,,,N,21,21,2.0,S,,0,S,15,10,,N
17841,17,"TRABAJO SOCIAL, LICENCIATURA EN TRABAJO SOCIAL",UNIVERSIDAD AUSTRAL DE CHILE,14,20,30,20,15,0,15.0,,N,485,,40,15.0,,,,N,,,N,21,21,2.0,N,,0,S,4,10,,N
17842,17,"PEDAGOGÃA EN EDUCACIÃ“N PARVULARIA, LICENCIATURA EN EDUCACIÃ“N",UNIVERSIDAD AUSTRAL DE CHILE,14,10,50,15,10,0,15.0,,N,485,,42,15.0,,,,N,,,N,21,21,2.0,S,,0,S,10,14,,N
17843,17,QUÃMICA,UNIVERSIDAD AUSTRAL DE CHILE,14,15,30,15,20,0,,20.0,N,500,,20,8.0,,,,N,,,N,21,21,2.0,N,,0,S,3,14,3.0,S
17844,17,BIOLOGÃA,UNIVERSIDAD AUSTRAL DE CHILE,14,10,30,20,20,0,,20.0,N,500,,50,11.0,,,,N,,,N,21,21,2.0,N,,0,S,4,14,4.0,S
18039,18,PERIODISMO,UNIVERSIDAD CATOLICA DEL NORTE,2,25,45,10,10,0,10.0,,N,458,500.0,35,15.0,,,,N,,,N,21,21,1.0,N,,0,S,12,2,,N
18040,18,ARQUITECTURA,UNIVERSIDAD CATOLICA DEL NORTE,2,25,30,15,20,0,10.0,10.0,N,458,500.0,72,25.0,,,,N,,,S,21,21,1.0,N,,0,S,17,2,,N
18041,18,INGENIERIA EN CONSTRUCCION,UNIVERSIDAD CATOLICA DEL NORTE,2,20,45,10,10,5,10.0,10.0,S,458,500.0,15,15.0,,,,N,,,S,21,21,1.0,N,,0,S,13,2,3.0,S
18046,18,INGENIERIA COMERCIAL,UNIVERSIDAD CATOLICA DEL NORTE,2,25,45,10,10,0,10.0,10.0,N,458,500.0,115,30.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,,N
18054,18,GEOLOGIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,10,20,10,,10.0,S,458,500.0,55,10.0,,,,N,,,N,21,21,2.0,N,,0,S,4,2,1.0,S
18055,18,INGENIERÃA CIVIL PLAN COMÃšN,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,10,10,5,10.0,10.0,S,458,500.0,35,15.0,,,,N,,,S,21,21,1.0,N,,0,S,16,2,5.0,S
18056,18,CONTADOR AUDITOR - CONTADOR PUBLICO (DIURNO),UNIVERSIDAD CATOLICA DEL NORTE,2,25,45,10,10,0,10.0,10.0,N,458,500.0,30,18.0,,,,N,,,S,21,21,1.0,N,,0,S,15,2,,N
18057,18,INGENIERIA EN COMPUTACION E INFORMATICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,35,10,20,5,10.0,10.0,S,458,500.0,45,30.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,3.0,S
18058,18,INGENIERIA EN METALURGIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,35,10,20,5,10.0,10.0,S,458,500.0,15,11.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,3.0,S
18060,18,DERECHO,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,20,10,0,10.0,,N,458,500.0,115,10.0,,,,N,,,N,21,21,2.0,N,,0,S,10,2,,N
18061,18,PSICOLOGIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,15,15,0,10.0,10.0,N,458,500.0,60,10.0,,,,N,,,S,21,21,3.0,N,,0,S,7,2,,N
18062,18,INGENIERIA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DEL NORTE,2,15,30,10,30,5,10.0,10.0,S,458,500.0,90,15.0,,,,N,,,S,21,21,2.0,N,,0,S,7,2,1.0,S
18063,18,QUIMICA Y FARMACIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,20,10,0,,20.0,N,458,500.0,60,5.0,,,,N,,,N,21,21,1.0,N,,0,S,7,2,,N
18064,18,LICENCIATURA EN FISICA CON MENCION EN ASTRONOMIA,UNIVERSIDAD CATOLICA DEL NORTE,2,15,35,20,20,0,,10.0,N,458,500.0,30,20.0,,,,N,,,N,21,21,1.0,N,,0,S,8,2,6.0,S
18065,18,INGENIERIA CIVIL AMBIENTAL,UNIVERSIDAD CATOLICA DEL NORTE,2,20,35,10,20,5,10.0,10.0,S,458,500.0,25,15.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,5.0,S
18066,18,PEDAGOGIA EN INGLES,UNIVERSIDAD CATOLICA DEL NORTE,2,30,40,10,10,0,10.0,,N,458,,50,20.0,,,,N,,,N,21,21,1.0,S,,1,S,7,2,,N
18067,18,INGENIERIA CIVIL,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,10,25,5,10.0,10.0,S,458,500.0,40,27.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,7.0,S
18068,18,INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,15,20,5,10.0,10.0,S,458,500.0,102,25.0,,,,N,,,S,21,21,1.0,N,,0,S,12,2,3.0,S
18069,18,INGENIERIA CIVIL METALURGICA,UNIVERSIDAD CATOLICA DEL NORTE,2,15,30,10,30,5,10.0,10.0,S,458,500.0,55,25.0,,,,N,,,S,21,21,1.0,N,,0,S,15,2,9.0,S
18070,18,INGENIERIA CIVIL QUIMICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,10,15,5,10.0,10.0,S,458,500.0,26,15.0,,,,N,,,S,21,21,1.0,N,,0,S,15,2,5.0,S
18071,18,INGENIERIA EN INFORMACION Y CONTROL DE GESTION,UNIVERSIDAD CATOLICA DEL NORTE,2,25,45,10,10,0,10.0,10.0,N,458,500.0,35,20.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,,N
18072,18,INGENIERIA CIVIL DE MINAS,UNIVERSIDAD CATOLICA DEL NORTE,2,15,30,10,30,5,10.0,10.0,S,458,500.0,62,30.0,,,,N,,,S,21,21,1.0,N,,0,S,8,2,1.0,S
18073,18,PEDAGOGIA EN EDUCACION BASICA CON ESPECIALIZACION,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,20,10,0,10.0,10.0,N,458,,25,15.0,,,,N,,,S,21,21,1.0,S,,1,S,7,2,,N
18074,18,LICENCIATURA EN MATEMÃTICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,10,20,0,,10.0,N,458,500.0,5,5.0,,,,N,,,N,21,21,1.0,N,,0,S,16,2,1.0,S
18075,18,PEDAGOGIA EN MATEMATICA EN EDUCACION MEDIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,35,10,20,5,,10.0,S,458,,17,10.0,,,,N,,,N,21,21,1.0,S,,1,S,7,2,,N
18077,18,ANALISTA QUIMICO,UNIVERSIDAD CATOLICA DEL NORTE,2,35,35,10,10,0,,10.0,N,458,500.0,10,5.0,,,,N,,,N,21,21,1.0,N,,0,S,12,2,1.0,S
18079,18,QUIMICA INDUSTRIAL,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,15,10,0,,10.0,N,458,500.0,10,3.0,,,,N,,,N,21,21,1.0,N,,0,S,18,2,1.0,S
18080,18,BIOLOGIA MARINA,UNIVERSIDAD CATOLICA DEL NORTE,2,30,40,10,10,0,10.0,10.0,N,458,500.0,46,37.0,,,,N,,,S,21,21,1.0,N,,0,S,20,4,8.0,S
18081,18,INGENIERIA EN ACUICULTURA,UNIVERSIDAD CATOLICA DEL NORTE,2,30,40,10,10,0,10.0,10.0,N,458,500.0,12,10.0,,,,N,,,S,21,21,1.0,N,,0,S,12,4,,N
18083,18,DERECHO,UNIVERSIDAD CATOLICA DEL NORTE,2,20,40,20,10,0,10.0,,N,458,500.0,115,15.0,,,,N,,,N,21,21,3.0,N,,0,S,12,4,,N
18084,18,INGENIERIA COMERCIAL,UNIVERSIDAD CATOLICA DEL NORTE,2,15,40,10,25,0,10.0,10.0,N,458,500.0,115,30.0,,,,N,,,S,21,21,2.0,N,,0,S,10,4,,N
18085,18,PEDAGOGIA EN FILOSOFIA Y RELIGION,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,15,10,0,10.0,10.0,N,458,,7,1.0,,,,N,,,S,21,21,1.0,S,,1,S,3,4,,N
18086,18,INGENIERIA EN PREVENCION DE RIESGOS Y MEDIOAMBIENTE,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,10,10,5,10.0,10.0,S,458,500.0,25,23.0,,,,N,,,S,21,21,1.0,N,,0,S,15,4,5.0,S
18087,18,MEDICINA,UNIVERSIDAD CATOLICA DEL NORTE,2,15,25,20,20,0,,20.0,N,458,500.0,48,4.0,,,,N,,,N,21,21,3.0,N,,0,S,2,4,,N
18089,18,ENFERMERIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,25,20,20,0,,15.0,N,458,500.0,35,7.0,,,,N,,,N,21,21,3.0,N,,0,S,4,4,,N
18090,18,KINESIOLOGIA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,25,20,20,0,,15.0,N,458,500.0,32,10.0,,,,N,,,N,21,21,3.0,N,,0,S,4,4,,N
18091,18,NUTRICION Y DIETETICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,25,20,20,0,,15.0,N,458,500.0,32,12.0,,,,N,,,N,21,21,3.0,N,,0,S,4,4,,N
18092,18,INGENIERIA CIVIL EN COMPUTACION E INFORMATICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,15,20,5,10.0,10.0,S,458,500.0,100,14.0,,,,N,,,S,21,21,2.0,N,,0,S,11,4,1.0,S
18093,18,INGENIERIA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DEL NORTE,2,15,30,15,25,5,10.0,10.0,S,458,500.0,128,13.0,,,,N,,,S,21,21,2.0,N,,0,S,6,4,1.0,S
18094,18,INGENIERIA EN INFORMACION Y CONTROL DE GESTION,UNIVERSIDAD CATOLICA DEL NORTE,2,20,45,10,15,0,10.0,10.0,N,458,500.0,75,20.0,,,,N,,,S,21,21,1.0,N,,0,S,12,4,,N
18095,18,INGENIERIA EN TECNOLOGIAS DE INFORMACION,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,15,20,5,10.0,10.0,S,458,500.0,48,20.0,,,,N,,,S,21,21,2.0,N,,0,S,8,4,1.0,S
18096,18,PEDAGOGIA EN EDUCACION DIFERENCIAL CON MENCION  EN DESARROLLO EMOCIONAL Y COGNITIVO,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,15,10,0,10.0,10.0,N,458,,40,18.0,,,,N,,,S,21,21,3.0,S,,1,S,16,4,,N
18200,18,INGENIERÃA CIVIL EN CONSTRUCCIÃ“N,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,10,10,5,10.0,10.0,S,458,500.0,12,12.0,,,,N,,,S,21,21,1.0,N,,0,S,10,2,1.0,S
18201,18,PEDAGOGIA EN EDUCACION PARVULARIA CON MENCION  EN DESARROLLO EMOCIONAL Y COGNITIVO,UNIVERSIDAD CATOLICA DEL NORTE,2,30,40,10,10,0,10.0,10.0,N,458,,30,12.0,,,,N,,,S,21,21,1.0,S,,1,S,7,2,,N
18202,18,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL CON MENCIÃ“N EN DESARROLLO EMOCIONAL Y COGNITIVO,UNIVERSIDAD CATOLICA DEL NORTE,2,25,40,15,10,0,10.0,10.0,N,458,,30,17.0,,,,N,,,S,21,21,1.0,S,,1,S,7,2,,N
18203,18,INGENIERÃA CIVIL ELECTRÃ“NICA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,30,15,20,5,10.0,10.0,S,458,500.0,47,10.0,,,,N,,,S,21,21,3.0,N,,0,S,10,2,5.0,S
18204,18,INGENIERÃA CIVIL EN ENERGÃA,UNIVERSIDAD CATOLICA DEL NORTE,2,20,35,10,20,5,10.0,10.0,S,458,500.0,38,10.0,,,,N,,,S,21,21,3.0,N,,0,S,10,2,5.0,S
19003,19,PEDAGOGÃA EN HISTORIA Y CIENCIAS SOCIALES,UNIVERSIDAD DE VALPARAISO,5,10,40,20,10,0,20.0,,N,502,,50,15.0,,,,N,,,N,21,21,3.0,S,,1,S,5,5,,N
19004,19,INGENIERÃA EN INFORMÃTICA,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,40,10.0,,,,N,,,S,21,21,5.0,N,,0,S,2,5,5.0,S
19005,19,ADMINISTRACIÃ“N PÃšBLICA,UNIVERSIDAD DE VALPARAISO,5,15,25,25,20,0,15.0,,N,458,,50,15.0,,,,N,,,N,21,21,2.0,N,,0,S,2,13,,N
19009,19,PEDAGOGÃA EN LENGUA Y LITERATURA,UNIVERSIDAD DE VALPARAISO,5,20,30,25,10,0,15.0,15.0,N,502,,45,15.0,,,,N,,,S,21,21,2.0,S,,1,S,5,5,,N
19010,19,PEDAGOGÃA EN FILOSOFÃA,UNIVERSIDAD DE VALPARAISO,5,10,40,20,10,0,20.0,,N,502,,20,5.0,,,,N,,,N,21,21,2.0,S,,1,S,5,5,,N
19012,19,SOCIOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,20,20,25,20,0,15.0,,N,458,,75,25.0,,,,N,,,N,21,21,3.0,N,,0,S,5,5,,N
19015,19,PEDAGOGÃA EN MÃšSICA,UNIVERSIDAD DE VALPARAISO,5,10,40,25,15,0,10.0,10.0,N,502,,40,15.0,,,,N,,,S,21,21,2.0,S,,1,S,5,5,,N
19017,19,INGENIERÃA CIVIL - PLAN COMÃšN,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,50,5.0,,,,N,,,S,21,21,2.0,N,,0,S,2,5,5.0,S
19018,19,INGENIERÃA CIVIL AMBIENTAL,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,35,15.0,,,,N,,,S,21,21,2.0,N,,0,S,2,5,5.0,S
19019,19,INGENIERÃA CIVIL MATEMÃTICA,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,15,10.0,,,,N,,,S,21,21,2.0,N,,0,S,2,5,2.0,S
19020,19,ARQUITECTURA,UNIVERSIDAD DE VALPARAISO,5,10,30,30,20,0,10.0,10.0,N,458,,130,20.0,,,,N,,,S,21,21,3.0,N,,0,S,9,5,,N
19021,19,INGENIERÃA CIVIL,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,50,10.0,,,,N,,,S,21,21,3.0,N,,0,S,5,5,5.0,S
19022,19,DISEÃ‘O,UNIVERSIDAD DE VALPARAISO,5,20,40,20,10,0,10.0,10.0,N,458,,75,27.0,,,,N,,,S,21,21,2.0,N,,0,S,20,5,,N
19024,19,CINE,UNIVERSIDAD DE VALPARAISO,5,10,40,30,10,0,10.0,10.0,N,458,,40,32.0,,,,N,,,S,21,21,2.0,N,,0,S,10,5,,N
19026,19,INGENIERÃA EN CONSTRUCCIÃ“N,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,50,10.0,,,,N,,,S,21,21,5.0,N,,0,S,5,5,5.0,S
19027,19,GESTIÃ“N EN TURISMO Y CULTURA,UNIVERSIDAD DE VALPARAISO,5,20,40,20,10,0,10.0,10.0,N,458,,40,22.0,,,,N,,,S,21,21,5.0,N,,0,S,10,5,,N
19028,19,TEATRO,UNIVERSIDAD DE VALPARAISO,5,20,40,20,10,0,10.0,10.0,N,458,,25,15.0,,,,N,,,S,21,21,2.0,N,,0,S,6,5,,N
19030,19,DERECHO,UNIVERSIDAD DE VALPARAISO,5,10,25,25,25,0,15.0,15.0,N,458,,150,50.0,,,,N,,,S,21,21,5.0,N,,0,S,8,5,,N
19031,19,TRABAJO SOCIAL,UNIVERSIDAD DE VALPARAISO,5,20,30,20,20,0,10.0,,N,458,,78,15.0,,,,N,,,N,21,21,3.0,N,,0,S,3,5,,N
19036,19,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD DE VALPARAISO,5,10,20,30,20,0,,20.0,N,458,,35,5.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19037,19,EDUCACIÃ“N PARVULARIA,UNIVERSIDAD DE VALPARAISO,5,10,40,30,10,0,10.0,10.0,N,502,,35,30.0,,,,N,,,S,21,21,2.0,S,,1,S,4,5,,N
19039,19,MEDICINA,UNIVERSIDAD DE VALPARAISO,5,10,30,20,20,0,,20.0,N,458,,50,6.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19040,19,MEDICINA,UNIVERSIDAD DE VALPARAISO,5,10,30,20,20,0,,20.0,N,458,,74,6.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19041,19,ENFERMERÃA,UNIVERSIDAD DE VALPARAISO,5,15,25,20,20,0,,20.0,N,458,,85,25.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19042,19,ENFERMERÃA,UNIVERSIDAD DE VALPARAISO,5,15,25,20,20,0,,20.0,N,458,,50,20.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19043,19,KINESIOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,10,20,25,20,0,,25.0,N,458,,80,20.0,,,,N,,,N,21,21,2.0,N,,0,S,2,5,,N
19044,19,FONOAUDIOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,20,20,30,20,0,10.0,10.0,N,458,,45,5.0,,,,N,,,S,21,21,2.0,N,,0,S,5,5,,N
19045,19,PSICOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,10,30,30,20,0,10.0,,N,458,,100,30.0,,,,N,,,N,21,21,2.0,N,,0,S,5,5,,N
19046,19,FONOAUDIOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,20,20,30,20,0,10.0,10.0,N,458,,50,5.0,,,,N,,,S,21,21,2.0,N,,0,S,5,5,,N
19047,19,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD DE VALPARAISO,5,10,20,30,20,0,,20.0,N,458,,75,8.0,,,,N,,,N,21,21,1.0,N,,0,S,1,5,,N
19048,19,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD DE VALPARAISO,5,10,30,20,20,0,,20.0,N,458,,50,8.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19049,19,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD DE VALPARAISO,5,10,30,20,20,0,,20.0,N,458,,70,8.0,,,,N,,,N,21,21,2.0,N,,0,S,1,5,,N
19050,19,ODONTOLOGÃA,UNIVERSIDAD DE VALPARAISO,5,25,25,20,20,0,,10.0,N,458,,72,20.0,,,,N,,,N,21,21,2.0,N,,0,S,3,5,,N
19052,19,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD DE VALPARAISO,5,10,30,10,35,5,10.0,10.0,S,458,,110,40.0,,,,N,,,S,21,21,6.0,N,,0,S,2,5,5.0,S
19060,19,INGENIERÃA COMERCIAL,UNIVERSIDAD DE VALPARAISO,5,10,40,20,20,0,10.0,10.0,N,458,,150,70.0,,,,N,,,S,21,21,12.0,N,,0,S,6,5,,N
